sample_id,subject_id,gesture_id,video_path,viewpoint,performer_handedness,background_id,num_frames,fps
U13_G13_V01,U13,G13,videos/User_13/Gesture_13/U13_G13_V01.mp4,allo,right,B10,153,58.28
U13_G13_V02,U13,G13,videos/User_13/Gesture_13/U13_G13_V02.mp4,allo,right,B10,151,57.73
U13_G13_V03,U13,G13,videos/User_13/Gesture_13/U13_G13_V03.mp4,allo,right,B10,164,59.66
U13_G13_V04,U13,G13,videos/User_13/Gesture_13/U13_G13_V04.mp4,allo,right,B10,190,58.21
U13_G13_V05,U13,G13,videos/User_13/Gesture_13/U13_G13_V05.mp4,allo,right,B10,156,57.8
U13_G13_V06,U13,G13,videos/User_13/Gesture_13/U13_G13_V06.mp4,allo,right,B10,157,58.2
U13_G13_V07,U13,G13,videos/User_13/Gesture_13/U13_G13_V07.mp4,allo,right,B01,150,58.15
U13_G13_V08,U13,G13,videos/User_13/Gesture_13/U13_G13_V08.mp4,allo,right,B01,149,57.7
U13_G13_V09,U13,G13,videos/User_13/Gesture_13/U13_G13_V09.mp4,allo,right,B01,156,58.16
U13_G13_V10,U13,G13,videos/User_13/Gesture_13/U13_G13_V10.mp4,allo,right,B01,160,57.41
U13_G13_V11,U13,G13,videos/User_13/Gesture_13/U13_G13_V11.mp4,allo,right,B01,158,56.82
U13_G13_V12,U13,G13,videos/User_13/Gesture_13/U13_G13_V12.mp4,allo,right,B01,162,58.48
U13_G14_V01,U13,G14,videos/User_13/Gesture_14/U13_G14_V01.mp4,allo,right,B10,145,56.43
U13_G14_V02,U13,G14,videos/User_13/Gesture_14/U13_G14_V02.mp4,allo,right,B10,142,58.31
U13_G14_V03,U13,G14,videos/User_13/Gesture_14/U13_G14_V03.mp4,allo,right,B10,157,58.13
U13_G14_V04,U13,G14,videos/User_13/Gesture_14/U13_G14_V04.mp4,allo,right,B10,152,55.63
U13_G14_V05,U13,G14,videos/User_13/Gesture_14/U13_G14_V05.mp4,allo,right,B10,176,59.02
U13_G14_V06,U13,G14,videos/User_13/Gesture_14/U13_G14_V06.mp4,allo,right,B10,171,59.68
U13_G14_V07,U13,G14,videos/User_13/Gesture_14/U13_G14_V07.mp4,allo,right,B01,148,56.12
U13_G14_V08,U13,G14,videos/User_13/Gesture_14/U13_G14_V08.mp4,allo,right,B01,138,56.74
U13_G14_V09,U13,G14,videos/User_13/Gesture_14/U13_G14_V09.mp4,allo,right,B01,148,57.31
U13_G14_V10,U13,G14,videos/User_13/Gesture_14/U13_G14_V10.mp4,allo,right,B01,146,57.62
U13_G14_V11,U13,G14,videos/User_13/Gesture_14/U13_G14_V11.mp4,allo,right,B01,142,57.56
U13_G14_V12,U13,G14,videos/User_13/Gesture_14/U13_G14_V12.mp4,allo,right,B01,146,57.02
U13_G14_V13,U13,G14,videos/User_13/Gesture_14/U13_G14_V13.mp4,allo,right,B01,146,56.78
U13_G15_V01,U13,G15,videos/User_13/Gesture_15/U13_G15_V01.mp4,allo,right,B10,148,55.52
U13_G15_V02,U13,G15,videos/User_13/Gesture_15/U13_G15_V02.mp4,allo,right,B10,147,56.2
U13_G15_V03,U13,G15,videos/User_13/Gesture_15/U13_G15_V03.mp4,allo,right,B10,162,56.29
U13_G15_V04,U13,G15,videos/User_13/Gesture_15/U13_G15_V04.mp4,allo,right,B10,155,57.34
U13_G15_V05,U13,G15,videos/User_13/Gesture_15/U13_G15_V05.mp4,allo,right,B10,152,56.32
U13_G15_V06,U13,G15,videos/User_13/Gesture_15/U13_G15_V06.mp4,allo,right,B10,138,52.98
U13_G15_V07,U13,G15,videos/User_13/Gesture_15/U13_G15_V07.mp4,allo,right,B01,143,56.1
U13_G15_V08,U13,G15,videos/User_13/Gesture_15/U13_G15_V08.mp4,allo,right,B01,142,56.45
U13_G15_V09,U13,G15,videos/User_13/Gesture_15/U13_G15_V09.mp4,allo,right,B01,147,57.2
U13_G15_V10,U13,G15,videos/User_13/Gesture_15/U13_G15_V10.mp4,allo,right,B01,143,55.02
U13_G15_V11,U13,G15,videos/User_13/Gesture_15/U13_G15_V11.mp4,allo,right,B01,146,56.18
U13_G15_V12,U13,G15,videos/User_13/Gesture_15/U13_G15_V12.mp4,allo,right,B01,141,54.58
U13_G16_V01,U13,G16,videos/User_13/Gesture_16/U13_G16_V01.mp4,allo,right,B10,140,55.29
U13_G16_V02,U13,G16,videos/User_13/Gesture_16/U13_G16_V02.mp4,allo,right,B10,148,55.52
U13_G16_V03,U13,G16,videos/User_13/Gesture_16/U13_G16_V03.mp4,allo,right,B10,145,57.26
U13_G16_V04,U13,G16,videos/User_13/Gesture_16/U13_G16_V04.mp4,allo,right,B10,150,57.08
U13_G16_V05,U13,G16,videos/User_13/Gesture_16/U13_G16_V05.mp4,allo,right,B10,154,56.62
U13_G16_V06,U13,G16,videos/User_13/Gesture_16/U13_G16_V06.mp4,allo,right,B10,149,58.08
U13_G16_V07,U13,G16,videos/User_13/Gesture_16/U13_G16_V07.mp4,allo,right,B01,146,57.72
U13_G16_V08,U13,G16,videos/User_13/Gesture_16/U13_G16_V08.mp4,allo,right,B01,148,58.06
U13_G16_V09,U13,G16,videos/User_13/Gesture_16/U13_G16_V09.mp4,allo,right,B01,153,58.87
U13_G16_V10,U13,G16,videos/User_13/Gesture_16/U13_G16_V10.mp4,allo,right,B01,152,58.42
U13_G16_V11,U13,G16,videos/User_13/Gesture_16/U13_G16_V11.mp4,allo,right,B01,149,56.97
U13_G16_V12,U13,G16,videos/User_13/Gesture_16/U13_G16_V12.mp4,allo,right,B01,147,57.53
U13_G17_V01,U13,G17,videos/User_13/Gesture_17/U13_G17_V01.mp4,allo,right,B10,150,58.47
U13_G17_V02,U13,G17,videos/User_13/Gesture_17/U13_G17_V02.mp4,allo,right,B10,148,57.69
U13_G17_V03,U13,G17,videos/User_13/Gesture_17/U13_G17_V03.mp4,allo,right,B10,158,58.91
U13_G17_V04,U13,G17,videos/User_13/Gesture_17/U13_G17_V04.mp4,allo,right,B10,148,57.31
U13_G17_V05,U13,G17,videos/User_13/Gesture_17/U13_G17_V05.mp4,allo,right,B10,147,56.85
U13_G17_V06,U13,G17,videos/User_13/Gesture_17/U13_G17_V06.mp4,allo,right,B10,150,56.59
U13_G17_V07,U13,G17,videos/User_13/Gesture_17/U13_G17_V07.mp4,allo,right,B10,145,55.09
U13_G17_V08,U13,G17,videos/User_13/Gesture_17/U13_G17_V08.mp4,allo,right,B01,152,59.25
U13_G17_V09,U13,G17,videos/User_13/Gesture_17/U13_G17_V09.mp4,allo,right,B01,142,56.82
U13_G17_V10,U13,G17,videos/User_13/Gesture_17/U13_G17_V10.mp4,allo,right,B01,148,57.99
U13_G17_V11,U13,G17,videos/User_13/Gesture_17/U13_G17_V11.mp4,allo,right,B01,144,56.09
U13_G17_V12,U13,G17,videos/User_13/Gesture_17/U13_G17_V12.mp4,allo,right,B01,145,55.64
U13_G17_V13,U13,G17,videos/User_13/Gesture_17/U13_G17_V13.mp4,allo,right,B01,149,56.24
U13_G18_V01,U13,G18,videos/User_13/Gesture_18/U13_G18_V01.mp4,allo,dual,B10,138,60.03
U13_G18_V02,U13,G18,videos/User_13/Gesture_18/U13_G18_V02.mp4,allo,dual,B10,129,60.03
U13_G18_V03,U13,G18,videos/User_13/Gesture_18/U13_G18_V03.mp4,allo,dual,B10,157,59.74
U13_G18_V04,U13,G18,videos/User_13/Gesture_18/U13_G18_V04.mp4,allo,dual,B10,160,59.75
U13_G18_V05,U13,G18,videos/User_13/Gesture_18/U13_G18_V05.mp4,allo,dual,B10,157,60.03
U13_G18_V06,U13,G18,videos/User_13/Gesture_18/U13_G18_V06.mp4,allo,dual,B10,162,60.03
U13_G18_V07,U13,G18,videos/User_13/Gesture_18/U13_G18_V07.mp4,allo,dual,B01,133,56.21
U13_G18_V08,U13,G18,videos/User_13/Gesture_18/U13_G18_V08.mp4,allo,dual,B01,148,57.58
U13_G18_V09,U13,G18,videos/User_13/Gesture_18/U13_G18_V09.mp4,allo,dual,B01,146,56.74
U13_G18_V10,U13,G18,videos/User_13/Gesture_18/U13_G18_V10.mp4,allo,dual,B01,149,56.97
U13_G18_V11,U13,G18,videos/User_13/Gesture_18/U13_G18_V11.mp4,allo,dual,B01,149,57.13
U13_G18_V12,U13,G18,videos/User_13/Gesture_18/U13_G18_V12.mp4,allo,dual,B01,152,58.49
U13_G19_V01,U13,G19,videos/User_13/Gesture_19/U13_G19_V01.mp4,allo,dual,B10,151,58.14
U13_G19_V02,U13,G19,videos/User_13/Gesture_19/U13_G19_V02.mp4,allo,dual,B10,155,57.79
U13_G19_V03,U13,G19,videos/User_13/Gesture_19/U13_G19_V03.mp4,allo,dual,B10,156,58.42
U13_G19_V04,U13,G19,videos/User_13/Gesture_19/U13_G19_V04.mp4,allo,dual,B10,150,58.35
U13_G19_V05,U13,G19,videos/User_13/Gesture_19/U13_G19_V05.mp4,allo,dual,B10,163,57.04
U13_G19_V06,U13,G19,videos/User_13/Gesture_19/U13_G19_V06.mp4,allo,dual,B10,146,54.51
U13_G19_V07,U13,G19,videos/User_13/Gesture_19/U13_G19_V07.mp4,allo,dual,B01,145,57.78
U13_G19_V08,U13,G19,videos/User_13/Gesture_19/U13_G19_V08.mp4,allo,dual,B01,145,54.4
U13_G19_V09,U13,G19,videos/User_13/Gesture_19/U13_G19_V09.mp4,allo,dual,B01,148,56.05
U13_G19_V10,U13,G19,videos/User_13/Gesture_19/U13_G19_V10.mp4,allo,dual,B01,144,55.41
U13_G19_V11,U13,G19,videos/User_13/Gesture_19/U13_G19_V11.mp4,allo,dual,B01,147,57.28
U13_G19_V12,U13,G19,videos/User_13/Gesture_19/U13_G19_V12.mp4,allo,dual,B01,145,56.57
U13_G20_V01,U13,G20,videos/User_13/Gesture_20/U13_G20_V01.mp4,allo,dual,B01,229,57.68
U13_G20_V02,U13,G20,videos/User_13/Gesture_20/U13_G20_V02.mp4,allo,dual,B01,149,54.29
U13_G20_V03,U13,G20,videos/User_13/Gesture_20/U13_G20_V03.mp4,allo,dual,B01,174,57.07
U13_G20_V04,U13,G20,videos/User_13/Gesture_20/U13_G20_V04.mp4,allo,dual,B01,181,56.88
U13_G20_V05,U13,G20,videos/User_13/Gesture_20/U13_G20_V05.mp4,allo,dual,B01,157,57.27
U13_G20_V06,U13,G20,videos/User_13/Gesture_20/U13_G20_V06.mp4,allo,dual,B01,155,56.05
U13_G20_V07,U13,G20,videos/User_13/Gesture_20/U13_G20_V07.mp4,allo,dual,B01,165,55.64
U14_G01_V01,U14,G01,videos/User_14/Gesture_01/U14_G01_V01.mp4,allo,left,B14,156,60.03
U14_G01_V02,U14,G01,videos/User_14/Gesture_01/U14_G01_V02.mp4,allo,left,B14,157,59.95
U14_G01_V03,U14,G01,videos/User_14/Gesture_01/U14_G01_V03.mp4,allo,left,B14,146,60.03
U14_G01_V04,U14,G01,videos/User_14/Gesture_01/U14_G01_V04.mp4,allo,left,B14,161,60.03
U14_G01_V05,U14,G01,videos/User_14/Gesture_01/U14_G01_V05.mp4,allo,left,B14,153,60.03
U14_G01_V06,U14,G01,videos/User_14/Gesture_01/U14_G01_V06.mp4,allo,left,B14,165,60.03
U14_G01_V07,U14,G01,videos/User_14/Gesture_01/U14_G01_V07.mp4,allo,left,B01,145,59.73
U14_G01_V08,U14,G01,videos/User_14/Gesture_01/U14_G01_V08.mp4,allo,left,B01,136,60.03
U14_G01_V09,U14,G01,videos/User_14/Gesture_01/U14_G01_V09.mp4,allo,left,B01,151,60.03
U14_G01_V10,U14,G01,videos/User_14/Gesture_01/U14_G01_V10.mp4,allo,left,B01,145,60.03
U14_G01_V11,U14,G01,videos/User_14/Gesture_01/U14_G01_V11.mp4,allo,left,B01,157,60.03
U14_G01_V12,U14,G01,videos/User_14/Gesture_01/U14_G01_V12.mp4,allo,left,B01,155,59.91
U14_G01_V13,U14,G01,videos/User_14/Gesture_01/U14_G01_V13.mp4,allo,left,B01,170,60.03
U14_G02_V01,U14,G02,videos/User_14/Gesture_02/U14_G02_V01.mp4,allo,left,B14,148,60.01
U14_G02_V02,U14,G02,videos/User_14/Gesture_02/U14_G02_V02.mp4,allo,left,B14,162,59.99
U14_G02_V03,U14,G02,videos/User_14/Gesture_02/U14_G02_V03.mp4,allo,left,B14,156,60.03
U14_G02_V04,U14,G02,videos/User_14/Gesture_02/U14_G02_V04.mp4,allo,left,B14,149,60.03
U14_G02_V05,U14,G02,videos/User_14/Gesture_02/U14_G02_V05.mp4,allo,left,B14,173,59.92
U14_G02_V06,U14,G02,videos/User_14/Gesture_02/U14_G02_V06.mp4,allo,left,B14,151,60.03
U14_G02_V07,U14,G02,videos/User_14/Gesture_02/U14_G02_V07.mp4,allo,left,B01,160,60.03
U14_G02_V08,U14,G02,videos/User_14/Gesture_02/U14_G02_V08.mp4,allo,left,B01,160,60.03
U14_G02_V09,U14,G02,videos/User_14/Gesture_02/U14_G02_V09.mp4,allo,left,B01,179,59.38
U14_G02_V10,U14,G02,videos/User_14/Gesture_02/U14_G02_V10.mp4,allo,left,B01,146,59.92
U14_G02_V11,U14,G02,videos/User_14/Gesture_02/U14_G02_V11.mp4,allo,left,B01,161,60.02
U14_G03_V01,U14,G03,videos/User_14/Gesture_03/U14_G03_V01.mp4,allo,left,B14,174,60.01
U14_G03_V02,U14,G03,videos/User_14/Gesture_03/U14_G03_V02.mp4,allo,left,B14,150,60.03
U14_G03_V03,U14,G03,videos/User_14/Gesture_03/U14_G03_V03.mp4,allo,left,B14,157,60.03
U14_G03_V04,U14,G03,videos/User_14/Gesture_03/U14_G03_V04.mp4,allo,left,B14,160,60.03
U14_G03_V05,U14,G03,videos/User_14/Gesture_03/U14_G03_V05.mp4,allo,left,B14,159,60.01
U14_G03_V06,U14,G03,videos/User_14/Gesture_03/U14_G03_V06.mp4,allo,left,B14,162,60.03
U14_G03_V07,U14,G03,videos/User_14/Gesture_03/U14_G03_V07.mp4,allo,left,B14,157,60.03
U14_G03_V08,U14,G03,videos/User_14/Gesture_03/U14_G03_V08.mp4,allo,left,B01,158,60.03
U14_G03_V09,U14,G03,videos/User_14/Gesture_03/U14_G03_V09.mp4,allo,left,B01,154,59.86
U14_G03_V10,U14,G03,videos/User_14/Gesture_03/U14_G03_V10.mp4,allo,left,B01,155,60.03
U14_G03_V11,U14,G03,videos/User_14/Gesture_03/U14_G03_V11.mp4,allo,left,B01,154,59.71
U14_G03_V12,U14,G03,videos/User_14/Gesture_03/U14_G03_V12.mp4,allo,left,B01,155,60.03
U14_G03_V13,U14,G03,videos/User_14/Gesture_03/U14_G03_V13.mp4,allo,left,B01,149,60.03
U14_G04_V01,U14,G04,videos/User_14/Gesture_04/U14_G04_V01.mp4,allo,left,B14,163,59.96
U14_G04_V02,U14,G04,videos/User_14/Gesture_04/U14_G04_V02.mp4,allo,left,B14,159,59.66
U14_G04_V03,U14,G04,videos/User_14/Gesture_04/U14_G04_V03.mp4,allo,left,B14,160,60.03
U14_G04_V04,U14,G04,videos/User_14/Gesture_04/U14_G04_V04.mp4,allo,left,B14,165,60.03
U14_G04_V05,U14,G04,videos/User_14/Gesture_04/U14_G04_V05.mp4,allo,left,B14,159,60.03
U14_G04_V06,U14,G04,videos/User_14/Gesture_04/U14_G04_V06.mp4,allo,left,B14,154,60.03
U14_G04_V07,U14,G04,videos/User_14/Gesture_04/U14_G04_V07.mp4,allo,left,B14,165,60.03
U14_G04_V08,U14,G04,videos/User_14/Gesture_04/U14_G04_V08.mp4,allo,left,B01,165,60.01
U14_G04_V09,U14,G04,videos/User_14/Gesture_04/U14_G04_V09.mp4,allo,left,B01,163,59.66
U14_G04_V10,U14,G04,videos/User_14/Gesture_04/U14_G04_V10.mp4,allo,left,B01,161,59.92
U14_G04_V11,U14,G04,videos/User_14/Gesture_04/U14_G04_V11.mp4,allo,left,B01,161,59.92
U14_G04_V12,U14,G04,videos/User_14/Gesture_04/U14_G04_V12.mp4,allo,left,B01,154,59.97
U14_G04_V13,U14,G04,videos/User_14/Gesture_04/U14_G04_V13.mp4,allo,left,B01,157,60.03
U14_G05_V01,U14,G05,videos/User_14/Gesture_05/U14_G05_V01.mp4,allo,left,B14,158,60
U14_G05_V02,U14,G05,videos/User_14/Gesture_05/U14_G05_V02.mp4,allo,left,B14,154,59.64
U14_G05_V03,U14,G05,videos/User_14/Gesture_05/U14_G05_V03.mp4,allo,left,B14,153,60.03
U14_G05_V04,U14,G05,videos/User_14/Gesture_05/U14_G05_V04.mp4,allo,left,B14,161,60.03
U14_G05_V05,U14,G05,videos/User_14/Gesture_05/U14_G05_V05.mp4,allo,left,B14,147,60.03
U14_G05_V06,U14,G05,videos/User_14/Gesture_05/U14_G05_V06.mp4,allo,left,B14,144,60.03
U14_G05_V07,U14,G05,videos/User_14/Gesture_05/U14_G05_V07.mp4,allo,left,B01,158,60.03
U14_G05_V08,U14,G05,videos/User_14/Gesture_05/U14_G05_V08.mp4,allo,left,B01,127,60.03
U14_G05_V09,U14,G05,videos/User_14/Gesture_05/U14_G05_V09.mp4,allo,left,B01,136,60.03
U14_G05_V10,U14,G05,videos/User_14/Gesture_05/U14_G05_V10.mp4,allo,left,B01,82,59.37
U14_G05_V11,U14,G05,videos/User_14/Gesture_05/U14_G05_V11.mp4,allo,left,B01,166,60.03
U14_G05_V12,U14,G05,videos/User_14/Gesture_05/U14_G05_V12.mp4,allo,left,B01,178,60.03
U14_G06_V01,U14,G06,videos/User_14/Gesture_06/U14_G06_V01.mp4,allo,dual,B14,165,59.86
U14_G06_V02,U14,G06,videos/User_14/Gesture_06/U14_G06_V02.mp4,allo,dual,B14,36,60.02
U14_G06_V03,U14,G06,videos/User_14/Gesture_06/U14_G06_V03.mp4,allo,dual,B14,164,59.78
U14_G06_V04,U14,G06,videos/User_14/Gesture_06/U14_G06_V04.mp4,allo,dual,B14,150,60.03
U14_G06_V05,U14,G06,videos/User_14/Gesture_06/U14_G06_V05.mp4,allo,dual,B14,156,60.03
U14_G06_V06,U14,G06,videos/User_14/Gesture_06/U14_G06_V06.mp4,allo,dual,B14,153,59.82
U14_G06_V07,U14,G06,videos/User_14/Gesture_06/U14_G06_V07.mp4,allo,dual,B14,167,59.99
U14_G06_V08,U14,G06,videos/User_14/Gesture_06/U14_G06_V08.mp4,allo,dual,B14,161,60
U14_G06_V09,U14,G06,videos/User_14/Gesture_06/U14_G06_V09.mp4,allo,dual,B01,164,60.03
U14_G06_V10,U14,G06,videos/User_14/Gesture_06/U14_G06_V10.mp4,allo,dual,B01,164,60.03
U14_G06_V11,U14,G06,videos/User_14/Gesture_06/U14_G06_V11.mp4,allo,dual,B01,153,60.03
U14_G06_V12,U14,G06,videos/User_14/Gesture_06/U14_G06_V12.mp4,allo,dual,B01,159,59.92
U14_G06_V13,U14,G06,videos/User_14/Gesture_06/U14_G06_V13.mp4,allo,dual,B01,165,60.03
U14_G07_V01,U14,G07,videos/User_14/Gesture_07/U14_G07_V01.mp4,allo,dual,B14,155,59.92
U14_G07_V02,U14,G07,videos/User_14/Gesture_07/U14_G07_V02.mp4,allo,dual,B14,164,59.91
U14_G07_V03,U14,G07,videos/User_14/Gesture_07/U14_G07_V03.mp4,allo,dual,B14,149,59.23
U14_G07_V04,U14,G07,videos/User_14/Gesture_07/U14_G07_V04.mp4,allo,dual,B14,142,60.03
U14_G07_V05,U14,G07,videos/User_14/Gesture_07/U14_G07_V05.mp4,allo,dual,B14,144,60.03
U14_G07_V06,U14,G07,videos/User_14/Gesture_07/U14_G07_V06.mp4,allo,dual,B14,159,60.03
U14_G07_V07,U14,G07,videos/User_14/Gesture_07/U14_G07_V07.mp4,allo,dual,B14,160,60.02
U14_G07_V08,U14,G07,videos/User_14/Gesture_07/U14_G07_V08.mp4,allo,dual,B01,163,59.83
U14_G07_V09,U14,G07,videos/User_14/Gesture_07/U14_G07_V09.mp4,allo,dual,B01,138,60.03
U14_G07_V10,U14,G07,videos/User_14/Gesture_07/U14_G07_V10.mp4,allo,dual,B01,170,60.03
U14_G07_V11,U14,G07,videos/User_14/Gesture_07/U14_G07_V11.mp4,allo,dual,B01,163,60.03
U14_G07_V12,U14,G07,videos/User_14/Gesture_07/U14_G07_V12.mp4,allo,dual,B01,167,59.94
U14_G07_V13,U14,G07,videos/User_14/Gesture_07/U14_G07_V13.mp4,allo,dual,B01,176,60.03
U14_G08_V01,U14,G08,videos/User_14/Gesture_08/U14_G08_V01.mp4,allo,left,B14,150,60.03
U14_G08_V02,U14,G08,videos/User_14/Gesture_08/U14_G08_V02.mp4,allo,left,B14,148,60.03
U14_G08_V03,U14,G08,videos/User_14/Gesture_08/U14_G08_V03.mp4,allo,left,B14,149,60.03
U14_G08_V04,U14,G08,videos/User_14/Gesture_08/U14_G08_V04.mp4,allo,left,B14,150,60.02
U14_G08_V05,U14,G08,videos/User_14/Gesture_08/U14_G08_V05.mp4,allo,left,B14,161,60.03
U14_G08_V06,U14,G08,videos/User_14/Gesture_08/U14_G08_V06.mp4,allo,left,B14,157,60.03
U14_G08_V07,U14,G08,videos/User_14/Gesture_08/U14_G08_V07.mp4,allo,left,B14,150,60.03
U14_G08_V08,U14,G08,videos/User_14/Gesture_08/U14_G08_V08.mp4,allo,left,B01,137,59.83
U14_G08_V09,U14,G08,videos/User_14/Gesture_08/U14_G08_V09.mp4,allo,left,B01,163,59.66
U14_G08_V10,U14,G08,videos/User_14/Gesture_08/U14_G08_V10.mp4,allo,left,B01,164,59.93
U14_G08_V11,U14,G08,videos/User_14/Gesture_08/U14_G08_V11.mp4,allo,left,B01,160,59.86
U14_G08_V12,U14,G08,videos/User_14/Gesture_08/U14_G08_V12.mp4,allo,left,B01,159,59.79
U14_G09_V01,U14,G09,videos/User_14/Gesture_09/U14_G09_V01.mp4,allo,left,B14,151,60.03
U14_G09_V02,U14,G09,videos/User_14/Gesture_09/U14_G09_V02.mp4,allo,left,B14,158,59.96
U14_G09_V03,U14,G09,videos/User_14/Gesture_09/U14_G09_V03.mp4,allo,left,B14,152,59.94
U14_G09_V04,U14,G09,videos/User_14/Gesture_09/U14_G09_V04.mp4,allo,left,B14,159,60.03
U14_G09_V05,U14,G09,videos/User_14/Gesture_09/U14_G09_V05.mp4,allo,left,B14,164,59.87
U14_G09_V06,U14,G09,videos/User_14/Gesture_09/U14_G09_V06.mp4,allo,left,B14,164,60.03
U14_G09_V07,U14,G09,videos/User_14/Gesture_09/U14_G09_V07.mp4,allo,left,B14,155,59.96
U14_G09_V08,U14,G09,videos/User_14/Gesture_09/U14_G09_V08.mp4,allo,left,B14,153,60.03
U14_G09_V09,U14,G09,videos/User_14/Gesture_09/U14_G09_V09.mp4,allo,left,B01,153,60.03
U14_G09_V10,U14,G09,videos/User_14/Gesture_09/U14_G09_V10.mp4,allo,left,B01,162,60
U14_G09_V11,U14,G09,videos/User_14/Gesture_09/U14_G09_V11.mp4,allo,left,B01,158,59.89
U14_G09_V12,U14,G09,videos/User_14/Gesture_09/U14_G09_V12.mp4,allo,left,B01,156,60.03
U14_G09_V13,U14,G09,videos/User_14/Gesture_09/U14_G09_V13.mp4,allo,left,B01,158,59.71
U14_G09_V14,U14,G09,videos/User_14/Gesture_09/U14_G09_V14.mp4,allo,left,B01,158,60.03
U14_G09_V15,U14,G09,videos/User_14/Gesture_09/U14_G09_V15.mp4,allo,left,B01,147,59.75
U14_G09_V16,U14,G09,videos/User_14/Gesture_09/U14_G09_V16.mp4,allo,left,B01,153,60.03
U14_G10_V01,U14,G10,videos/User_14/Gesture_10/U14_G10_V01.mp4,allo,left,B14,75,60.03
U14_G10_V02,U14,G10,videos/User_14/Gesture_10/U14_G10_V02.mp4,allo,left,B14,147,60.03
U14_G10_V03,U14,G10,videos/User_14/Gesture_10/U14_G10_V03.mp4,allo,left,B14,159,60.03
U14_G10_V04,U14,G10,videos/User_14/Gesture_10/U14_G10_V04.mp4,allo,left,B14,149,60.03
U14_G10_V05,U14,G10,videos/User_14/Gesture_10/U14_G10_V05.mp4,allo,left,B14,149,60.03
U14_G10_V06,U14,G10,videos/User_14/Gesture_10/U14_G10_V06.mp4,allo,left,B14,166,60.03
U14_G10_V07,U14,G10,videos/User_14/Gesture_10/U14_G10_V07.mp4,allo,left,B14,155,59.69
U14_G10_V08,U14,G10,videos/User_14/Gesture_10/U14_G10_V08.mp4,allo,left,B01,155,59.99
U14_G10_V09,U14,G10,videos/User_14/Gesture_10/U14_G10_V09.mp4,allo,left,B01,158,60.03
U14_G10_V10,U14,G10,videos/User_14/Gesture_10/U14_G10_V10.mp4,allo,left,B01,156,60.03
U14_G10_V11,U14,G10,videos/User_14/Gesture_10/U14_G10_V11.mp4,allo,left,B01,157,59.91
U14_G10_V12,U14,G10,videos/User_14/Gesture_10/U14_G10_V12.mp4,allo,left,B01,161,59.95
U14_G10_V13,U14,G10,videos/User_14/Gesture_10/U14_G10_V13.mp4,allo,left,B01,148,59.86
U14_G10_V14,U14,G10,videos/User_14/Gesture_10/U14_G10_V14.mp4,allo,left,B01,154,60.03
U14_G10_V15,U14,G10,videos/User_14/Gesture_10/U14_G10_V15.mp4,allo,left,B01,148,59.98
U14_G11_V01,U14,G11,videos/User_14/Gesture_11/U14_G11_V01.mp4,allo,left,B14,103,59.96
U14_G11_V02,U14,G11,videos/User_14/Gesture_11/U14_G11_V02.mp4,allo,left,B14,157,59.84
U14_G11_V03,U14,G11,videos/User_14/Gesture_11/U14_G11_V03.mp4,allo,left,B14,204,59.97
U14_G11_V04,U14,G11,videos/User_14/Gesture_11/U14_G11_V04.mp4,allo,left,B14,188,60.03
U14_G11_V05,U14,G11,videos/User_14/Gesture_11/U14_G11_V05.mp4,allo,left,B14,174,60.03
U14_G11_V06,U14,G11,videos/User_14/Gesture_11/U14_G11_V06.mp4,allo,left,B14,172,60.03
U14_G11_V07,U14,G11,videos/User_14/Gesture_11/U14_G11_V07.mp4,allo,left,B14,168,60.02
U14_G11_V08,U14,G11,videos/User_14/Gesture_11/U14_G11_V08.mp4,allo,left,B14,141,59.93
U14_G11_V09,U14,G11,videos/User_14/Gesture_11/U14_G11_V09.mp4,allo,left,B01,154,59.98
U14_G11_V10,U14,G11,videos/User_14/Gesture_11/U14_G11_V10.mp4,allo,left,B01,148,59.94
U14_G11_V11,U14,G11,videos/User_14/Gesture_11/U14_G11_V11.mp4,allo,left,B01,153,59.87
U14_G11_V12,U14,G11,videos/User_14/Gesture_11/U14_G11_V12.mp4,allo,left,B01,148,60.03
U14_G11_V13,U14,G11,videos/User_14/Gesture_11/U14_G11_V13.mp4,allo,left,B01,163,59.97
U14_G11_V14,U14,G11,videos/User_14/Gesture_11/U14_G11_V14.mp4,allo,left,B01,139,59.63
U14_G12_V01,U14,G12,videos/User_14/Gesture_12/U14_G12_V01.mp4,allo,left,B14,157,58.67
U14_G12_V02,U14,G12,videos/User_14/Gesture_12/U14_G12_V02.mp4,allo,left,B14,152,58.52
U14_G12_V03,U14,G12,videos/User_14/Gesture_12/U14_G12_V03.mp4,allo,left,B14,155,58.29
U14_G12_V04,U14,G12,videos/User_14/Gesture_12/U14_G12_V04.mp4,allo,left,B14,146,58.46
U14_G12_V05,U14,G12,videos/User_14/Gesture_12/U14_G12_V05.mp4,allo,left,B14,153,58.05
U14_G12_V06,U14,G12,videos/User_14/Gesture_12/U14_G12_V06.mp4,allo,left,B14,159,58.5
U14_G12_V07,U14,G12,videos/User_14/Gesture_12/U14_G12_V07.mp4,allo,left,B01,158,60.03
U14_G12_V08,U14,G12,videos/User_14/Gesture_12/U14_G12_V08.mp4,allo,left,B01,162,60.03
U14_G12_V09,U14,G12,videos/User_14/Gesture_12/U14_G12_V09.mp4,allo,left,B01,161,59.99
U14_G12_V10,U14,G12,videos/User_14/Gesture_12/U14_G12_V10.mp4,allo,left,B01,160,60.03
